2022-08-18 18:39:11.1968	INFO	Export start.
2022-08-18 18:39:11.4351	INFO	ELEMENT	9326411
2022-08-18 18:39:11.4920	INFO	ELEMENT	12756343
2022-08-18 18:39:11.4920	INFO	ELEMENT	12756344
2022-08-18 18:39:11.4920	INFO	ELEMENT	12756345
2022-08-18 18:39:11.4920	INFO	ELEMENT	12756346
2022-08-18 18:39:11.4920	INFO	ELEMENT	12756788
2022-08-18 18:39:11.4920	INFO	ELEMENT	12756795
2022-08-18 18:39:11.4920	INFO	ELEMENT	12757083
2022-08-18 18:39:11.4920	INFO	ELEMENT	12757281
2022-08-18 18:39:11.4920	INFO	ELEMENT	12757288
2022-08-18 18:39:11.4920	INFO	ELEMENT	12757564
2022-08-18 18:39:11.4920	INFO	ELEMENT	12757700
2022-08-18 18:39:11.4920	INFO	ELEMENT	12757709
2022-08-18 18:39:11.4920	INFO	ELEMENT	12757718
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774076
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774079
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774080
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774081
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774082
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774083
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774084
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774085
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774086
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774087
2022-08-18 18:39:11.4920	INFO	ELEMENT	12774088
2022-08-18 18:39:11.4920	INFO	ELEMENT	12782535
2022-08-18 18:39:11.6478	INFO	MATERIAL	Concrete, Cast-in-Place gray	GenericSchema
2022-08-18 18:39:13.3754	INFO	ELEMENT	12782570
2022-08-18 18:39:13.3754	INFO	ELEMENT	12782572
2022-08-18 18:39:13.4300	INFO	ELEMENT	12782574
2022-08-18 18:39:13.4300	INFO	ELEMENT	12782576
2022-08-18 18:39:13.4300	INFO	ELEMENT	12782578
2022-08-18 18:39:13.4300	INFO	ELEMENT	12782580
2022-08-18 18:39:13.4480	INFO	ELEMENT	12782582
2022-08-18 18:39:13.4480	INFO	ELEMENT	12782584
2022-08-18 18:39:13.4480	INFO	ELEMENT	12782588
2022-08-18 18:39:13.4480	INFO	ELEMENT	12782590
2022-08-18 18:39:13.4480	INFO	ELEMENT	12782592
2022-08-18 18:39:13.4480	INFO	ELEMENT	12782594
2022-08-18 18:39:13.4480	INFO	ELEMENT	12782598
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782600
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782602
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782604
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782606
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782608
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782612
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782614
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782616
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782618
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782620
2022-08-18 18:39:13.4609	INFO	ELEMENT	12782636
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782644
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782650
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782660
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782662
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782664
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782668
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782670
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782672
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782674
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782676
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782678
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782698
2022-08-18 18:39:13.4769	INFO	ELEMENT	12782700
2022-08-18 18:39:13.5048	INFO	ELEMENT	12782702
2022-08-18 18:39:13.5048	INFO	ELEMENT	12782735
2022-08-18 18:39:13.5078	INFO	ELEMENT	12782737
2022-08-18 18:39:13.5078	INFO	ELEMENT	12782739
2022-08-18 18:39:13.5078	INFO	ELEMENT	12782741
2022-08-18 18:39:13.5078	INFO	ELEMENT	12782746
2022-08-18 18:39:13.5078	INFO	ELEMENT	12782748
2022-08-18 18:39:13.5078	INFO	ELEMENT	12782750
2022-08-18 18:39:13.5078	INFO	ELEMENT	12783934
2022-08-18 18:39:13.6148	INFO	MATERIAL	DEFAULT	Generic
2022-08-18 18:39:13.6148	INFO	MATERIAL	Metal - Stainless Steel	Metal-027
2022-08-18 18:39:13.6208	INFO	ELEMENT	12783935
2022-08-18 18:39:13.6208	INFO	ELEMENT	12783936
2022-08-18 18:39:13.6208	INFO	ELEMENT	12783937
2022-08-18 18:39:13.6208	INFO	ELEMENT	12783938
2022-08-18 18:39:13.6338	INFO	ELEMENT	12783939
2022-08-18 18:39:13.6338	INFO	ELEMENT	12783946
2022-08-18 18:39:13.6338	INFO	MATERIAL	Steel	GenericSchema
2022-08-18 18:39:13.6338	INFO	ELEMENT	12783957
2022-08-18 18:39:13.6338	INFO	MATERIAL	Aluminum	MetalSchema
2022-08-18 18:39:13.6338	INFO	ELEMENT	12783958
2022-08-18 18:39:13.6338	INFO	ELEMENT	12783959
2022-08-18 18:39:13.6338	INFO	ELEMENT	12783960
2022-08-18 18:39:13.6338	INFO	ELEMENT	12783962
2022-08-18 18:39:13.6338	INFO	ELEMENT	12783963
2022-08-18 18:39:13.6487	INFO	ELEMENT	12783988
2022-08-18 18:39:13.6487	INFO	ELEMENT	12784241
2022-08-18 18:39:13.6487	INFO	ELEMENT	12784275
2022-08-18 18:39:13.6487	INFO	ELEMENT	12784330
2022-08-18 18:39:13.6487	INFO	ELEMENT	12826750
2022-08-18 18:39:13.6487	INFO	ELEMENT	12826752
2022-08-18 18:39:13.6487	INFO	ELEMENT	12826754
2022-08-18 18:39:13.6487	INFO	ELEMENT	12826756
2022-08-18 18:39:13.6487	INFO	ELEMENT	12826758
2022-08-18 18:39:13.6487	INFO	ELEMENT	12826760
2022-08-18 18:39:13.6487	INFO	ELEMENT	12826762
2022-08-18 18:39:13.6487	INFO	ELEMENT	12826842
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826844
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826846
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826848
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826850
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826852
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826854
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826866
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826868
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826870
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826872
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826874
2022-08-18 18:39:13.6657	INFO	ELEMENT	12826876
2022-08-18 18:39:13.6796	INFO	ELEMENT	12826878
2022-08-18 18:39:13.6796	INFO	ELEMENT	12826880
2022-08-18 18:39:13.6796	INFO	ELEMENT	12826882
2022-08-18 18:39:13.6796	INFO	ELEMENT	12826884
2022-08-18 18:39:13.6796	INFO	ELEMENT	12826886
2022-08-18 18:39:13.6796	INFO	ELEMENT	12826888
2022-08-18 18:39:13.6796	INFO	ELEMENT	12826890
2022-08-18 18:39:13.6796	INFO	ELEMENT	12826892
